,title,genre,rating,rating_count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
461,A LADY OF QUALITY ,Historical Fiction,3.32,527,0.07859999686479568,0.12849999964237213,0.06390000134706497,0.10729999840259552,0.2393999993801117,0.11320000141859055,0.057500001043081284,0.21160000562667847
462,HIS GRACE OF OSMONDE,Historical Fiction,3.37,63,0.0722000002861023,0.13349999487400055,0.05660000070929527,0.10490000247955322,0.25619998574256897,0.10949999839067459,0.06260000169277191,0.2045000046491623
463,THE REFUGEES ,Historical Fiction,3.88,1,0.09480000287294388,0.12630000710487366,0.05270000174641609,0.13359999656677246,0.17720000445842743,0.13590000569820404,0.0649000033736229,0.21449999511241913
464,Audio version,Humor,3.79,42,0.05739999935030937,0.13989999890327454,0.048700001090765,0.050599999725818634,0.1429000049829483,0.05490000173449516,0.024399999529123306,0.4810999929904938
465,A Humorous History of England,Humor,3.53,17,0.09040000289678574,0.1356000006198883,0.055399999022483826,0.12759999930858612,0.1695999950170517,0.121799997985363,0.04899999871850014,0.2506999969482422
466,Around the World with Josiah Allen's Wife,Humor,3.4,5,0.05689999833703041,0.14830000698566437,0.041999999433755875,0.08860000222921371,0.2596000134944916,0.10599999874830246,0.0632999986410141,0.23520000278949738
467,Vol 1.,Humor,4.2,1,0.0877000018954277,0.13950000703334808,0.04960000142455101,0.10639999806880951,0.18559999763965607,0.09790000319480896,0.07680000364780426,0.2563999891281128
468,Vol 2.,Humor,4.54,1,0.0763000026345253,0.1615999937057495,0.05400000140070915,0.11670000106096268,0.18729999661445618,0.09880000352859497,0.07119999825954437,0.23420000076293945
469,The Happy Family,Western,3.62,32,0.08399999886751175,0.15080000460147858,0.04899999871850014,0.0989999994635582,0.20990000665187836,0.12200000137090683,0.062199998646974564,0.22310000658035278
470,The Gringos,Western,4.07,43,0.11299999803304672,0.12720000743865967,0.05570000037550926,0.13040000200271606,0.19030000269412994,0.11410000175237656,0.062199998646974564,0.2071000039577484
471,HISTORY OF THE PLAGUE,Historical Fiction,3.55,1,0.0877000018954277,0.10159999877214432,0.10509999841451645,0.188400000333786,0.11990000307559967,0.1768999993801117,0.04470000043511391,0.17569999396800995
472,English,Historical Fiction,3.84,1,0.06499999761581421,0.16089999675750732,0.04039999842643738,0.10459999740123749,0.23190000653266907,0.10170000046491623,0.05660000070929527,0.23899999260902405
473,LONDON PRIDE,Historical Fiction,3.98,40,0.08510000258684158,0.12080000340938568,0.06930000334978104,0.12610000371932983,0.2168000042438507,0.12600000202655792,0.04600000008940697,0.20980000495910645
474,OLD ST. PAULS,Historical Fiction,3.68,82,0.08449999988079071,0.1290999948978424,0.06729999929666519,0.15410000085830688,0.15309999883174896,0.15060000121593475,0.058800000697374344,0.20239999890327454
475,WOODSTOCK,Historical Fiction,3.9,1,0.0908999964594841,0.12919999659061432,0.0560000017285347,0.1307000070810318,0.17329999804496765,0.09989999979734421,0.05480000004172325,0.2651999890804291
476,Mr. Dooley: In the Hearts of His Countrymen,Humor,4.5,2,0.09430000185966492,0.1298000067472458,0.05860000103712082,0.1574999988079071,0.15530000627040863,0.13950000703334808,0.05460000038146973,0.21040000021457672
477,Mr. Dooley Says,Humor,4.5,2,0.09109999984502792,0.14569999277591705,0.056699998676776886,0.14589999616146088,0.17069999873638153,0.11980000138282776,0.05389999970793724,0.21639999747276306
478,Mr. Dooley in Peace and in War,Humor,3.11,19,0.09309999644756317,0.13300000131130219,0.057100001722574234,0.155799999833107,0.1606999933719635,0.12470000237226486,0.049400001764297485,0.22619999945163727
479,Continuous Vaudeville,Humor,3.14,7,0.06930000334978104,0.16949999332427979,0.04490000009536743,0.1023000031709671,0.21799999475479126,0.10249999910593033,0.06539999693632126,0.2281000018119812
480,The History and Records of the Elephant Club,Humor,3.8,5,0.08320000022649765,0.14569999277591705,0.05939999967813492,0.11219999939203262,0.18219999969005585,0.10050000250339508,0.06289999932050705,0.2538999915122986
481,Grimm Tales Made Gay,Humor,2.85,110,0.09809999912977219,0.11159999668598175,0.06340000033378601,0.1348000019788742,0.19859999418258667,0.1256999969482422,0.061400000005960464,0.20630000531673431
482,"English as she is spoke: or, A jest in sober earnest",Humor,3.92,449,0.0892999991774559,0.14579999446868896,0.05779999867081642,0.11659999936819077,0.18209999799728394,0.08860000222921371,0.06080000102519989,0.2590999901294708
483,Fables for the Frivolous,Humor,3.38,24,0.10159999877214432,0.10599999874830246,0.08630000054836273,0.13410000503063202,0.17870000004768372,0.12200000137090683,0.04670000076293945,0.22460000216960907
484,The Fall of the House of Usher,Movie Books,4.16,1,0.10010000318288803,0.11749999970197678,0.07670000195503235,0.16419999301433563,0.15299999713897705,0.15330000221729279,0.07599999755620956,0.15919999778270721
485,The League of the Scarlet Pimpernel,Movie Books,3.94,1,0.11129999905824661,0.11729999631643295,0.09560000151395798,0.16619999706745148,0.14020000398159027,0.14720000326633453,0.05790000036358833,0.16429999470710754
486,The Alien,Science Fiction,4.06,1,0.10890000313520432,0.14470000565052032,0.05389999970793724,0.18080000579357147,0.12290000170469284,0.12240000069141388,0.07850000262260437,0.18790000677108765
487,THE CHILDREN OF THE NEW FOREST,Historical Fiction,3.84,1,0.0778999999165535,0.16820000112056732,0.04490000009536743,0.12439999729394913,0.1703999936580658,0.1143999993801117,0.05739999935030937,0.24230000376701355
488,MEMOIRS OF A CAVALIER,Historical Fiction,3.13,61,0.11599999666213989,0.11680000275373459,0.050599999725818634,0.16599999368190765,0.14249999821186066,0.1054999977350235,0.04089999943971634,0.26170000433921814
489,Audio Version,Humor,3.79,42,0.05350000038743019,0.1404000073671341,0.031599998474121094,0.03629999980330467,0.14579999446868896,0.0551999993622303,0.022099999710917473,0.5151000022888184
490,The New Pun Book,Humor,2.67,9,0.07750000059604645,0.1525000035762787,0.05660000070929527,0.10520000010728836,0.19220000505447388,0.11670000106096268,0.05570000037550926,0.243599995970726
491,A Christmas Garland ,Humor,3.62,1,0.06520000100135803,0.14169999957084656,0.05000000074505806,0.10080000013113022,0.24979999661445618,0.09939999878406525,0.06239999830722809,0.23070000112056732
492,THE LANCASHIRE WITCHES,Historical Fiction,3.46,297,0.10429999977350235,0.11959999799728394,0.07819999754428864,0.14630000293254852,0.15710000693798065,0.14180000126361847,0.05820000171661377,0.19460000097751617
493,UNKNOWN TO HISTORY,Historical Fiction,4.03,98,0.06800000369548798,0.15940000116825104,0.048700001090765,0.10480000078678131,0.20810000598430634,0.10459999740123749,0.05530000105500221,0.25110000371932983
494,Miss Mapp,Humor,4.16,1,0.0828000009059906,0.15360000729560852,0.052400000393390656,0.10270000249147415,0.19900000095367432,0.14730000495910645,0.06989999860525131,0.19210000336170197
495,Mr. Munchausen ,Humor,3.35,37,0.08810000121593475,0.13429999351501465,0.05420000106096268,0.1436000019311905,0.1777999997138977,0.11919999867677689,0.06859999895095825,0.2142000049352646
496,"Toppleton's Client or, A Spirit in Exile",Humor,3.22,9,0.10220000147819519,0.12430000305175781,0.06989999860525131,0.14079999923706055,0.1793999969959259,0.13279999792575836,0.05510000139474869,0.19550000131130219
497,Queen Lucia,Humor,3.97,1,0.06040000170469284,0.16099999845027924,0.04179999977350235,0.08489999920129776,0.24950000643730164,0.09950000047683716,0.07580000162124634,0.22709999978542328
498,The Dreamers,Humor,3.66,1,0.08070000261068344,0.1388999968767166,0.05050000175833702,0.12300000339746475,0.19750000536441803,0.13210000097751617,0.06430000066757202,0.21289999783039093
499,The Idiot,Humor,4.19,1,0.07519999891519547,0.13169999420642853,0.10700000077486038,0.08839999884366989,0.19009999930858612,0.08669999986886978,0.05310000106692314,0.2678000032901764
500,Inventions of the Idiot,Humor,4.04,27,0.07010000199079514,0.1436000019311905,0.10459999740123749,0.09179999679327011,0.1890999972820282,0.10140000283718109,0.050599999725818634,0.24879999458789825
501,House-boat on the Styx,Humor,3.5,4,0.08330000191926956,0.12870000302791595,0.05620000138878822,0.09969999641180038,0.17810000479221344,0.12330000102519989,0.04989999905228615,0.2808000147342682
502,A Bayard From Bengal ,Humor,3.57,7,0.08250000327825546,0.1526000052690506,0.05849999934434891,0.1096000000834465,0.20399999618530273,0.10639999806880951,0.06970000267028809,0.2168000042438507
503,The Tinted Venus,Humor,2.85,13,0.08669999986886978,0.15360000729560852,0.05590000003576279,0.12620000541210175,0.16920000314712524,0.13860000669956207,0.06390000134706497,0.20600000023841858
504,Vice Versa or A Lesson to Fathers,Humor,3.75,130,0.10050000250339508,0.14180000126361847,0.0723000019788742,0.12549999356269836,0.15469999611377716,0.12479999661445618,0.06239999830722809,0.21799999475479126
505,The Brass Bottle,Humor,3.48,79,0.07530000060796738,0.149399995803833,0.054999999701976776,0.10350000113248825,0.1860000044107437,0.10570000112056732,0.0658000037074089,0.25929999351501465
506,White Fang,Movie Books,3.98,1,0.12690000236034393,0.1216999962925911,0.05530000105500221,0.20350000262260437,0.1379999965429306,0.12219999730587006,0.05730000138282776,0.17499999701976776
507,Captains Courageous,Movie Books,3.88,1,0.08990000188350677,0.14790000021457672,0.06199999898672104,0.11509999632835388,0.18199999630451202,0.12939999997615814,0.08640000224113464,0.18729999661445618
508,Kim,Movie Books,3.72,1,0.0754999965429306,0.13950000703334808,0.06069999933242798,0.1145000010728836,0.19939999282360077,0.11620000004768372,0.05810000002384186,0.23600000143051147
509,Salomy Jane,Movie Books,3.61,18,0.0982000008225441,0.13670000433921814,0.05869999900460243,0.15080000460147858,0.1518000066280365,0.1306000053882599,0.08110000193119049,0.19200000166893005
